,address,gu,dong,mac_score,lot_score,burgerking_score,kfc_score,ministop_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent
246,서울특별시 성북구 성북동,성북구,성북동,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,1.2427304964539008,0.0,0.0,0.0,3042,2277,74.9
247,서울특별시 성북구 성북동1가,성북구,성북동1가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.43478260869565216,0.0,0.0,0.0,0.905881899475794,0.0,0.0,0.0,3042,2277,74.9
248,서울특별시 성북구 돈암동,성북구,돈암동,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,0.8,0.375,0.0,0.0,0.0,0.0,1.8132978723404256,0.0,0.0,0.0,3042,2277,74.9
249,서울특별시 성북구 동소문동1가,성북구,동소문동1가,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,3.7166666666666663,0.0,0.0,0.0,3042,2277,74.9
250,서울특별시 성북구 동소문동2가,성북구,동소문동2가,0.0,1.25,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.43478260869565216,0.0,0.0,0.0,1.8181159420289854,0.0,0.0,0.0,3042,2277,74.9
251,서울특별시 성북구 동소문동3가,성북구,동소문동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,3042,2277,74.9
252,서울특별시 성북구 동소문동4가,성북구,동소문동4가,0.0,0.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,1.1377659574468084,0.0,0.0,0.0,3042,2277,74.9
253,서울특별시 성북구 동소문동5가,성북구,동소문동5가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,0.0,0.0,3042,2277,74.9
254,서울특별시 성북구 동소문동6가,성북구,동소문동6가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,0.0,0.0,3042,2277,74.9
255,서울특별시 성북구 동소문동7가,성북구,동소문동7가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3042,2277,74.9
256,서울특별시 성북구 삼선동1가,성북구,삼선동1가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.125,0.0,0.0,0.0,0.0,0.3377659574468085,0.0,2175.0,1995.0,3042,2277,74.9
257,서울특별시 성북구 삼선동2가,성북구,삼선동2가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.4,0.0,0.0,0.0,0.0,0.0,0.6127659574468085,0.0,0.0,0.0,3042,2277,74.9
258,서울특별시 성북구 삼선동3가,성북구,삼선동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,3042,2277,74.9
259,서울특별시 성북구 삼선동4가,성북구,삼선동4가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,0.0,0.0,3042,2277,74.9
260,서울특별시 성북구 삼선동5가,성북구,삼선동5가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.375,0.0,0.0,0.0,0.0,0.7210992907801418,0.0,0.0,0.0,3042,2277,74.9
261,서울특별시 성북구 동선동1가,성북구,동선동1가,0.0,0.0,0.0,2.5,0.0,0.6382978723404255,0.26666666666666666,0.25,0.43478260869565216,0.0,0.0,5.0,9.089747147702745,0.0,0.0,0.0,3042,2277,74.9
262,서울특별시 성북구 동선동2가,성북구,동선동2가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.375,0.43478260869565216,0.0,0.0,0.0,0.9431159420289854,0.0,0.0,0.0,3042,2277,74.9
263,서울특별시 성북구 동선동3가,성북구,동선동3가,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,1.1093971631205672,0.0,0.0,0.0,3042,2277,74.9
264,서울특별시 성북구 동선동4가,성북구,동선동4가,0.0,1.25,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,3042,2277,74.9
265,서울특별시 성북구 동선동5가,성북구,동선동5가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,3042,2277,74.9
266,서울특별시 성북구 안암동1가,성북구,안암동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,3042,2277,74.9
267,서울특별시 성북구 안암동2가,성북구,안암동2가,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5588652482269504,0.0,0.0,0.0,3042,2277,74.9
268,서울특별시 성북구 안암동3가,성북구,안암동3가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3042,2277,74.9
269,서울특별시 성북구 안암동4가,성북구,안암동4가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333,0.0,0.0,0.0,3042,2277,74.9
270,서울특별시 성북구 안암동5가,성북구,안암동5가,3.333333333333333,0.0,6.666666666666666,0.0,3.333333333333333,1.4893617021276595,0.9333333333333333,0.875,0.8695652173913043,0.0,0.0,0.0,17.50059358618563,0.0,1512.0,1363.0,3042,2277,74.9
271,서울특별시 성북구 보문동4가,성북구,보문동4가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,2277,74.9
272,서울특별시 성북구 보문동5가,성북구,보문동5가,0.0,1.25,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,2.05,1939.0,1584.855,1439.0,3042,2277,74.9
273,서울특별시 성북구 보문동6가,성북구,보문동6가,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.34609929078014184,0.0,0.0,0.0,3042,2277,74.9
274,서울특별시 성북구 보문동7가,성북구,보문동7가,0.0,0.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.0127659574468084,0.0,0.0,0.0,3042,2277,74.9
275,서울특별시 성북구 보문동1가,성북구,보문동1가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1547.0,1397.0,3042,2277,74.9
276,서울특별시 성북구 보문동2가,성북구,보문동2가,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,3042,2277,74.9
277,서울특별시 성북구 보문동3가,성북구,보문동3가,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3042,2277,74.9
278,서울특별시 성북구 정릉동,성북구,정릉동,0.0,1.25,0.0,0.0,2.0,2.765957446808511,2.0,2.0,0.0,0.0,0.0,0.0,10.01595744680851,1854.0,1533.535,1380.5,3042,2277,74.9
279,서울특별시 성북구 길음동,성북구,길음동,0.0,2.5,3.333333333333333,0.0,0.0,0.6382978723404255,0.5333333333333333,0.75,0.8695652173913043,0.0,0.0,0.0,8.624529756398395,1749.0,1548.5,1404.5,3042,2277,74.9
280,서울특별시 성북구 종암동,성북구,종암동,3.333333333333333,1.25,3.333333333333333,0.0,2.6666666666666665,0.425531914893617,0.5333333333333333,1.875,0.8695652173913043,0.0,0.0,0.0,14.286763798951588,1669.645,1520.05,1369.3833333333332,3042,2277,74.9
281,서울특별시 성북구 하월곡동,성북구,하월곡동,0.0,1.25,0.0,0.0,0.0,0.851063829787234,0.9333333333333333,1.375,0.8695652173913043,0.0,0.0,0.0,5.278962380511873,1739.0,1589.0,1429.0,3042,2277,74.9
282,서울특별시 성북구 상월곡동,성북구,상월곡동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.26666666666666666,0.5,0.0,0.0,0.0,0.0,1.1921985815602836,0.0,1579.0,1419.0,3042,2277,74.9
283,서울특별시 성북구 장위동,성북구,장위동,0.0,0.0,0.0,0.0,1.3333333333333333,0.6382978723404255,0.5333333333333333,1.125,0.0,0.0,0.0,0.0,3.629964539007092,1969.0,1531.6775,1364.3925000000004,3042,2277,74.9
284,서울특별시 성북구 석관동,성북구,석관동,0.0,1.25,3.333333333333333,0.0,0.6666666666666666,0.851063829787234,0.8,0.875,0.0,0.0,0.0,0.0,7.776063829787233,0.0,1538.0,1378.0,3042,2277,74.9
285,서울특별시 강북구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
286,서울특별시 강북구 미아동,강북구,미아동,10.0,2.5,3.333333333333333,2.5,1.3333333333333333,4.25531914893617,3.7333333333333334,3.875,1.3043478260869565,0.0,0.0,5.0,37.834666975023126,1831.953333333333,1534.215,1406.5,3437,2743,79.8
287,서울특별시 강북구 번동,강북구,번동,6.666666666666666,1.25,3.333333333333333,0.0,2.0,1.9148936170212765,1.7333333333333334,2.125,0.43478260869565216,5.0,0.0,0.0,24.458009559050264,1793.0,1519.785,1372.785,3437,2743,79.8
288,서울특별시 강북구 수유동,강북구,수유동,0.0,1.25,0.0,0.0,4.666666666666667,4.25531914893617,3.7333333333333334,3.375,0.43478260869565216,0.0,0.0,5.0,22.715101757631825,0.0,1488.086,1351.0,3437,2743,79.8
289,서울특별시 강북구 우이동,강북구,우이동,0.0,0.0,0.0,0.0,0.6666666666666666,0.6382978723404255,0.5333333333333333,0.25,0.0,0.0,0.0,0.0,2.0882978723404255,0.0,0.0,0.0,3437,2743,79.8
290,서울특별시 도봉구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
291,서울특별시 도봉구 쌍문동,도봉구,쌍문동,3.333333333333333,0.0,3.333333333333333,2.5,0.0,2.127659574468085,2.5333333333333337,2.0,0.0,0.0,0.0,0.0,15.827659574468084,0.0,1509.5,1367.0,2249,1676,74.5
292,서울특별시 도봉구 방학동,도봉구,방학동,0.0,3.75,0.0,0.0,2.6666666666666665,1.4893617021276595,2.0,1.375,0.0,0.0,0.0,5.0,16.281028368794324,1904.0,1585.595,1443.023333333333,2249,1676,74.5
293,서울특별시 도봉구 창동,도봉구,창동,0.0,2.5,3.333333333333333,0.0,3.333333333333333,4.25531914893617,2.0,3.25,0.8695652173913043,0.0,10.0,0.0,29.54155103299414,0.0,1521.43,1382.5720000000001,2249,1676,74.5
294,서울특별시 도봉구 도봉동,도봉구,도봉동,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,1.9148936170212765,1.7333333333333334,1.0,0.0,0.0,0.0,0.0,8.648226950354609,1688.0,1621.6075,1476.5,2249,1676,74.5
295,서울특별시 노원구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
296,서울특별시 노원구 월계동,노원구,월계동,0.0,0.0,0.0,2.5,0.6666666666666666,1.9148936170212765,1.8666666666666667,2.625,1.3043478260869565,0.0,0.0,0.0,10.877574776441566,0.0,1552.093333333333,1384.666666666667,4007,2725,68.0
297,서울특별시 노원구 공릉동,노원구,공릉동,3.333333333333333,1.25,3.333333333333333,0.0,1.3333333333333333,3.829787234042553,3.0666666666666664,2.75,1.3043478260869565,0.0,0.0,0.0,20.200801726796175,1736.0,1550.071666666667,1406.571666666667,4007,2725,68.0
298,서울특별시 노원구 하계동,노원구,하계동,3.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.2127659574468085,1.0666666666666667,1.0,0.0,0.0,0.0,0.0,6.9460992907801415,1996.71,1698.5,1580.0,4007,2725,68.0
299,서울특별시 노원구 상계동,노원구,상계동,6.666666666666666,5.0,3.333333333333333,2.5,4.0,4.468085106382978,4.933333333333334,5.625,1.7391304347826086,10.0,0.0,0.0,48.26554887449892,0.0,1646.666666666667,1497.666666666667,4007,2725,68.0
300,서울특별시 노원구 중계동,노원구,중계동,3.333333333333333,3.75,0.0,2.5,1.3333333333333333,2.3404255319148937,0.9333333333333333,2.0,0.43478260869565216,0.0,0.0,10.0,26.625208140610546,0.0,1574.0,1414.0,4007,2725,68.0
301,서울특별시 은평구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
302,서울특별시 은평구 수색동,은평구,수색동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.285,1343.5700000000004,3590,2863,79.7
303,서울특별시 은평구 녹번동,은평구,녹번동,0.0,0.0,3.333333333333333,0.0,0.0,0.6382978723404255,1.0666666666666667,1.5,0.0,0.0,0.0,0.0,6.538297872340425,1723.4250000000004,1582.86,1443.813333333333,3590,2863,79.7
304,서울특별시 은평구 불광동,은평구,불광동,0.0,0.0,6.666666666666666,2.5,0.6666666666666666,1.9148936170212765,1.4666666666666668,1.875,0.43478260869565216,0.0,10.0,0.0,25.524676225716927,0.0,1553.215,1396.645,3590,2863,79.7
305,서울특별시 은평구 갈현동,은평구,갈현동,0.0,0.0,3.333333333333333,0.0,0.6666666666666666,3.617021276595745,1.3333333333333333,1.625,0.43478260869565216,0.0,0.0,0.0,11.010137218624731,0.0,1593.43,1430.29,3590,2863,79.7
306,서울특별시 은평구 구산동,은평구,구산동,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6382978723404255,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,6.571631205673759,0.0,0.0,0.0,3590,2863,79.7
307,서울특별시 은평구 대조동,은평구,대조동,0.0,1.25,0.0,2.5,2.0,0.851063829787234,0.9333333333333333,1.5,0.8695652173913043,0.0,0.0,5.0,14.903962380511873,0.0,0.0,0.0,3590,2863,79.7
308,서울특별시 은평구 응암동,은평구,응암동,3.333333333333333,3.75,0.0,2.5,0.0,2.553191489361702,2.0,2.25,0.8695652173913043,0.0,0.0,0.0,17.256090040086338,1670.57,1503.0,1352.355,3590,2863,79.7
309,서울특별시 은평구 역촌동,은평구,역촌동,0.0,0.0,0.0,0.0,1.3333333333333333,1.702127659574468,1.6,1.25,0.0,0.0,0.0,0.0,5.8854609929078014,0.0,0.0,0.0,3590,2863,79.7
310,서울특별시 은평구 신사동,은평구,신사동,6.666666666666666,0.0,3.333333333333333,0.0,6.666666666666666,4.680851063829787,3.5999999999999996,4.5,3.4782608695652173,0.0,0.0,10.0,42.92577860006167,1946.2616666666665,1691.91125,1542.125,3590,2863,79.7
311,서울특별시 은평구 증산동,은평구,증산동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.4,0.875,0.0,0.0,0.0,0.0,1.7005319148936169,0.0,1505.0,1340.0,3590,2863,79.7
312,서울특별시 은평구 진관동,은평구,진관동,0.0,2.5,0.0,0.0,2.0,1.276595744680851,1.3333333333333333,1.375,0.8695652173913043,5.0,0.0,0.0,14.354494295405487,1770.215,1593.3833333333332,1444.996666666667,3590,2863,79.7
313,서울특별시 서대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
314,서울특별시 서대문구 충정로2가,서대문구,충정로2가,0.0,1.25,0.0,0.0,0.0,0.2127659574468085,0.4,0.25,0.43478260869565216,0.0,0.0,0.0,2.547548566142461,0.0,0.0,0.0,2802,2016,71.9
315,서울특별시 서대문구 충정로3가,서대문구,충정로3가,0.0,0.0,0.0,0.0,0.6666666666666666,0.6382978723404255,0.13333333333333333,0.375,0.8695652173913043,0.0,0.0,0.0,2.68286308973173,0.0,0.0,0.0,2802,2016,71.9
316,서울특별시 서대문구 합동,서대문구,합동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.2583333333333333,0.0,0.0,0.0,2802,2016,71.9
317,서울특별시 서대문구 미근동,서대문구,미근동,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.125,0.0,0.0,0.0,0.0,0.39166666666666666,0.0,0.0,0.0,2802,2016,71.9
318,서울특별시 서대문구 냉천동,서대문구,냉천동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,2802,2016,71.9
319,서울특별시 서대문구 천연동,서대문구,천연동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,0.0,0.0,2802,2016,71.9
320,서울특별시 서대문구 옥천동,서대문구,옥천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,2016,71.9
321,서울특별시 서대문구 영천동,서대문구,영천동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,2802,2016,71.9
322,서울특별시 서대문구 현저동,서대문구,현저동,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2802,2016,71.9
323,서울특별시 서대문구 북아현동,서대문구,북아현동,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0666666666666667,0.5,0.43478260869565216,0.0,0.0,0.0,2.6681159420289857,0.0,0.0,0.0,2802,2016,71.9
324,서울특별시 서대문구 홍제동,서대문구,홍제동,3.333333333333333,0.0,3.333333333333333,0.0,0.6666666666666666,1.0638297872340425,1.7333333333333334,1.375,0.43478260869565216,0.0,0.0,0.0,11.94027906259636,1893.43,1593.1799999999996,1436.465,2802,2016,71.9
325,서울특별시 서대문구 대현동,서대문구,대현동,0.0,1.25,0.0,2.5,0.6666666666666666,1.0638297872340425,0.8,0.625,0.8695652173913043,0.0,0.0,0.0,7.775061671292014,0.0,0.0,0.0,2802,2016,71.9
326,서울특별시 서대문구 대신동,서대문구,대신동,0.0,0.0,0.0,0.0,0.6666666666666666,0.2127659574468085,0.6666666666666666,0.375,0.43478260869565216,0.0,0.0,0.0,2.355881899475794,2199.0,1999.0,1836.0,2802,2016,71.9
327,서울특별시 서대문구 신촌동,서대문구,신촌동,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.125,0.8695652173913043,0.0,10.0,0.0,11.66123188405797,0.0,0.0,0.0,2802,2016,71.9
328,서울특별시 서대문구 봉원동,서대문구,봉원동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,2016,71.9
329,서울특별시 서대문구 창천동,서대문구,창천동,3.333333333333333,1.25,6.666666666666666,2.5,0.6666666666666666,1.9148936170212765,1.2,1.5,3.0434782608695654,0.0,0.0,5.0,27.07503854455751,1990.86,1561.86,1401.86,2802,2016,71.9
330,서울특별시 서대문구 연희동,서대문구,연희동,0.0,0.0,3.333333333333333,0.0,0.0,1.276595744680851,2.0,1.75,0.8695652173913043,0.0,0.0,0.0,9.229494295405487,1919.0,1556.83,1395.9720000000002,2802,2016,71.9
331,서울특별시 서대문구 홍은동,서대문구,홍은동,0.0,0.0,0.0,0.0,0.6666666666666666,1.4893617021276595,1.3333333333333333,0.875,0.0,0.0,0.0,0.0,4.36436170212766,0.0,1552.785,1396.36,2802,2016,71.9
332,서울특별시 서대문구 북가좌동,서대문구,북가좌동,0.0,0.0,3.333333333333333,0.0,0.0,1.702127659574468,1.8666666666666667,1.75,0.0,0.0,0.0,0.0,8.652127659574468,0.0,0.0,0.0,2802,2016,71.9
333,서울특별시 서대문구 남가좌동,서대문구,남가좌동,3.333333333333333,1.25,0.0,0.0,0.0,1.0638297872340425,1.2,1.5,0.8695652173913043,0.0,0.0,0.0,9.216728337958681,0.0,1538.36,1378.36,2802,2016,71.9
334,서울특별시 마포구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
335,서울특별시 마포구 아현동,마포구,아현동,0.0,0.0,0.0,0.0,0.6666666666666666,0.851063829787234,0.5333333333333333,0.625,0.8695652173913043,0.0,0.0,0.0,3.545629047178538,0.0,0.0,0.0,5172,3569,69.0
336,서울특별시 마포구 공덕동,마포구,공덕동,0.0,0.0,3.333333333333333,0.0,0.0,0.851063829787234,1.0666666666666667,1.125,0.43478260869565216,0.0,0.0,0.0,6.810846438482885,0.0,1898.0,1765.0,5172,3569,69.0
337,서울특별시 마포구 신공덕동,마포구,신공덕동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.4225485661424606,0.0,0.0,0.0,5172,3569,69.0
338,서울특별시 마포구 도화동,마포구,도화동,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,2.127659574468085,0.5333333333333333,1.375,1.3043478260869565,0.0,0.0,0.0,9.340340733888375,0.0,1989.0,1799.0,5172,3569,69.0
339,서울특별시 마포구 용강동,마포구,용강동,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.4,0.375,0.43478260869565216,0.0,0.0,0.0,1.6353145235892692,0.0,1697.0,1529.0,5172,3569,69.0
340,서울특별시 마포구 토정동,마포구,토정동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,5172,3569,69.0
341,서울특별시 마포구 마포동,마포구,마포동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.13333333333333333,0.125,0.0,0.0,0.0,0.0,0.4710992907801418,0.0,0.0,0.0,5172,3569,69.0
342,서울특별시 마포구 대흥동,마포구,대흥동,0.0,1.25,0.0,0.0,0.6666666666666666,0.6382978723404255,0.5333333333333333,1.0,0.43478260869565216,0.0,0.0,0.0,4.523080481036078,2192.0,1699.0,1542.0,5172,3569,69.0
343,서울특별시 마포구 염리동,마포구,염리동,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,0.6666666666666666,0.125,0.43478260869565216,0.0,0.0,0.0,1.8647471477027442,0.0,0.0,0.0,5172,3569,69.0
344,서울특별시 마포구 노고산동,마포구,노고산동,0.0,1.25,0.0,0.0,0.0,0.851063829787234,0.8,0.75,0.43478260869565216,0.0,0.0,0.0,4.0858464384828865,0.0,0.0,0.0,5172,3569,69.0
345,서울특별시 마포구 신수동,마포구,신수동,0.0,0.0,0.0,0.0,0.6666666666666666,0.851063829787234,0.4,0.75,0.8695652173913043,0.0,0.0,0.0,3.537295713845205,0.0,0.0,0.0,5172,3569,69.0
346,서울특별시 마포구 현석동,마포구,현석동,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.375,0.0,0.0,0.0,0.0,0.5083333333333333,0.0,0.0,0.0,5172,3569,69.0
347,서울특별시 마포구 구수동,마포구,구수동,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,5172,3569,69.0
348,서울특별시 마포구 창전동,마포구,창전동,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.26666666666666666,1.0,0.43478260869565216,0.0,0.0,0.0,2.552513105149553,2109.0,1939.0,1765.0,5172,3569,69.0
349,서울특별시 마포구 상수동,마포구,상수동,0.0,0.0,0.0,0.0,1.3333333333333333,0.2127659574468085,0.5333333333333333,1.0,0.8695652173913043,0.0,0.0,0.0,3.9489978415047795,0.0,0.0,0.0,5172,3569,69.0
350,서울특별시 마포구 하중동,마포구,하중동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172,3569,69.0
351,서울특별시 마포구 신정동,마포구,신정동,3.333333333333333,1.25,3.333333333333333,0.0,1.3333333333333333,5.531914893617022,2.5333333333333337,3.625,1.3043478260869565,0.0,0.0,0.0,22.24459605303731,1900.942,1617.4536363636362,1465.3772727272726,5172,3569,69.0
352,서울특별시 마포구 당인동,마포구,당인동,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,5172,3569,69.0
353,서울특별시 마포구 서교동,마포구,서교동,3.333333333333333,1.25,3.333333333333333,0.0,2.6666666666666665,5.106382978723404,2.6666666666666665,2.125,3.4782608695652173,5.0,0.0,0.0,28.95964384828862,0.0,0.0,0.0,5172,3569,69.0
354,서울특별시 마포구 동교동,마포구,동교동,3.333333333333333,0.0,3.333333333333333,2.5,1.3333333333333333,1.4893617021276595,0.8,0.875,1.3043478260869565,5.0,10.0,5.0,34.96870952821462,0.0,0.0,0.0,5172,3569,69.0
355,서울특별시 마포구 합정동,마포구,합정동,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,0.9333333333333333,1.375,0.43478260869565216,0.0,0.0,0.0,3.8069457292630284,0.0,1840.0,1670.0,5172,3569,69.0
356,서울특별시 마포구 망원동,마포구,망원동,3.333333333333333,1.25,0.0,0.0,0.6666666666666666,1.9148936170212765,1.4666666666666668,1.5,0.0,0.0,0.0,0.0,10.131560283687943,0.0,1598.0,1478.0,5172,3569,69.0
357,서울특별시 마포구 연남동,마포구,연남동,0.0,0.0,0.0,0.0,0.0,1.0638297872340425,0.9333333333333333,1.5,0.0,0.0,0.0,0.0,3.497163120567376,0.0,0.0,0.0,5172,3569,69.0
358,서울특별시 마포구 성산동,마포구,성산동,0.0,0.0,0.0,0.0,2.0,1.4893617021276595,1.6,2.75,0.0,0.0,10.0,0.0,17.83936170212766,2038.5,1650.25,1537.75,5172,3569,69.0
359,서울특별시 마포구 중동,마포구,중동,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,0.0,0.25,0.0,0.0,0.0,0.0,0.8882978723404255,0.0,0.0,0.0,5172,3569,69.0
360,서울특별시 마포구 상암동,마포구,상암동,3.333333333333333,1.25,6.666666666666666,2.5,3.333333333333333,1.9148936170212765,2.1333333333333333,1.625,2.1739130434782608,0.0,0.0,0.0,24.930473327166204,0.0,0.0,0.0,5172,3569,69.0
361,서울특별시 양천구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
362,서울특별시 양천구 신정동,양천구,신정동,3.333333333333333,1.25,3.333333333333333,0.0,1.3333333333333333,5.531914893617022,2.5333333333333337,3.625,1.3043478260869565,0.0,0.0,0.0,22.24459605303731,1900.942,1617.4536363636362,1465.3772727272726,3515,2459,70.0
363,서울특별시 양천구 목동,양천구,목동,3.333333333333333,3.75,10.0,0.0,1.3333333333333333,4.25531914893617,4.4,3.875,4.3478260869565215,0.0,10.0,5.0,50.29481190255936,1769.76,1536.3083333333334,1392.618333333333,3515,2459,70.0
